349,348,347,346,345,344,343,342,341,340,339,338,337,336,335,334,333,332,331,330,329,328,327,326,325,324,323,322,321,320,319,318,317,316,315,314,313,312,311,310,309,308,307,306,305,304,303,302,301,300,299,298,297,296,295,294,293,292,291,290,289,288,287,286,285,284,283,282,281,280,279,278,277,276,275,274,273,272,271,270,269,268,267,266,265,264,263,262,261,260,259,258,257,256,255,254,253,252,251,250,249,248,247,246,245,244,243,242,241,240,239,238,237,236,235,234,233,232,231,230,229,228,227,226,225,224,223,222,221,220,219,218,217,216,215,214,213,212,211,210,209,208,207,206,205,204,203,202,201,200,199,198,197,196,195,194,193,192,191,190
-6.31E-05,0.004360128,0.004392065,0.005460219,-1.36E-05,-0.000550322,0.005210264,-0.00058525,0.001892386,0.001902369,-0.001959579,0.002965219,-0.000758544,0.000400356,0.000285404,0.000195649,0.000126902,0.000719419,0.001642389,0.000911494,0.001345182,0.002122974,0.002175968,0.002029042,0.001413232,0.00394556,0.000149657,-0.0003734,-0.000625505,-0.000225696,0.000867529,0.002097314,-0.002438381,-0.001585727,-0.001340187,0.000686984,0.000703445,-0.003733891,0.000118786,0.000619977,0.002289424,-0.000132404,-0.000195093,0.000973823,0.000780587,0.001637605,0.006972519,0.007518334,0.005557844,0.007161203,0.010634083,0.01394878,0.01499402,0.017079608,0.020094655,0.0229499,0.025795131,0.028374081,0.03177476,0.034693502,0.037620082,0.04023396,0.042528799,0.044829774,0.047109616,0.048682995,0.049399791,0.049918784,0.050470697,0.05088463,0.051344502,0.052096241,0.051795158,0.050415964,0.047653548,0.045426233,0.04465318,0.044527929,0.044410281,0.042894631,0.03954621,0.037223343,0.037233129,0.038072414,0.036211293,0.035941089,0.036496277,0.039674192,0.039944759,0.041853474,0.043252064,0.046782713,0.052812263,0.058508403,0.063231614,0.069498273,0.077734519,0.086609884,0.096051539,0.106056914,0.11665531,0.129326853,0.140480817,0.153222441,0.16602123,0.17954807,0.19358897,0.207119074,0.219641932,0.231605714,0.240331094,0.250270629,0.260605948,0.268707555,0.273843241,0.27831488,0.282843027,0.287378495,0.291799349,0.292234956,0.29715409,0.299130863,0.301797354,0.303551453,0.305279708,0.310329752,0.31662497,0.31885323,0.335053591,0.335805195,0.354764559,0.369335656,0.388392579,0.424530834,0.449906829,0.479942678,0.516372146,0.565414823,0.613578995,0.661722764,0.687212377,0.73968888,0.771451809,0.812895525,0.84784648,0.854652639,0.850215886,0.851216021,0.866809754,0.850389289,0.955385149,0.963775061,0.91754257,0.866503533,0.792287444,0.727559295,0.602386442,0.54869027,0.397133567,0.222766037
0.000636952,0.00101443,0.001701499,0.001466253,-0.000108373,-0.001409428,0.001676359,0.001960458,0.000384303,6.72E-05,0.001403714,0.00189403,0.00147664,0.001647706,0.002149844,0.001637563,0.000500979,0.001079872,0.00248675,-0.001292918,-9.87E-08,0.00043922,-0.000923107,-0.000544644,-0.000594181,-0.000586877,-0.000612931,-0.000490498,-0.000259721,-0.000305157,-0.000399116,0.000669008,-0.001866968,0.001234372,-0.00096519,-4.96E-05,5.91E-05,-0.000172787,-0.000678469,1.80E-05,0.001878364,-0.000814587,0.000484698,0.002271001,0.004153856,0.004063084,0.004086346,0.012007367,0.010932731,0.016147992,0.019976086,0.024774222,0.030119194,0.035000384,0.039608067,0.046181494,0.053663209,0.055417745,0.064001091,0.068793376,0.07495146,0.079432619,0.082886241,0.089383611,0.090737955,0.09429237,0.09637889,0.097350443,0.098261575,0.098209105,0.097763525,0.096796273,0.095354639,0.093482557,0.091160858,0.088320449,0.085159602,0.082350294,0.079890479,0.076531004,0.073001238,0.073391216,0.068033716,0.070083635,0.067365692,0.068189723,0.068647855,0.070167101,0.072595894,0.076161108,0.081045889,0.087384458,0.095277988,0.104755307,0.11594036,0.1291899,0.144396634,0.160653661,0.179574544,0.199224744,0.220330209,0.243286358,0.267582494,0.290721255,0.316765506,0.341615081,0.366847626,0.391593571,0.415356044,0.437238501,0.456912841,0.475153059,0.491521789,0.503475898,0.512222767,0.525110338,0.528737293,0.534909613,0.538461244,0.543363854,0.545444308,0.548441445,0.550710012,0.553424367,0.557299881,0.563294112,0.569524893,0.583196602,0.597316958,0.614994929,0.635473449,0.668265484,0.693464316,0.741518329,0.789242447,0.834922823,0.892373171,0.940674404,0.988633761,1.038294721,1.082828412,1.092802575,1.120344557,1.114057293,1.113626041,1.077349189,1.069111081,1.031512159,0.992164534,0.969130616,1.168345392,1.122581077,1.015632879,0.973274169,0.892027424,0.821982402,0.678437368,0.586120725,0.419014773,0.211881623
0.004164471,0.002844903,-0.000908133,-0.002899098,-0.002497703,-0.004244678,0.007308845,0.00438199,-0.005796984,-0.002095602,-0.001394731,0.004837294,0.002662268,-0.000743235,0.001592515,0.00088617,0.001709682,0.002257408,0.00171046,0.001127218,0.000977258,0.001438959,0.000939002,-0.001127742,0.001741737,-0.000134554,-0.000153955,-0.000173791,0.00089315,-0.001433301,-0.000655384,-0.001428357,-0.003484562,-0.000913212,-0.001829846,-0.000793565,-0.001470771,-0.003077781,-0.00433064,-0.000853273,0.004429834,-0.005400894,-0.000130524,0.003710056,0.007686243,0.003508428,0.011158131,0.016244202,0.020700432,0.02652083,0.031377712,0.041830073,0.051222816,0.05492389,0.066780263,0.07471676,0.085103899,0.092017601,0.105479409,0.111808067,0.12105382,0.128436991,0.136706302,0.143068096,0.147557531,0.152665507,0.155052181,0.156873522,0.157118717,0.157683876,0.158223266,0.155489974,0.150577032,0.15190855,0.14465727,0.141702714,0.136576778,0.131422721,0.126358051,0.121960986,0.117214549,0.11308982,0.109305796,0.106872526,0.105799115,0.104572729,0.107322798,0.109536614,0.113156798,0.119791617,0.1272148,0.135400364,0.151105011,0.166777144,0.185136662,0.206563407,0.231070727,0.257750682,0.286365967,0.316815996,0.350254081,0.390641562,0.424063046,0.45796866,0.49900574,0.536335903,0.574490922,0.611745493,0.64688602,0.678587703,0.706436086,0.731550264,0.75876206,0.776843334,0.788658463,0.806056076,0.811323477,0.820116096,0.823185055,0.826894525,0.830365813,0.831562788,0.831797066,0.83784043,0.834681623,0.844934758,0.858999987,0.87733667,0.896594563,0.920748702,0.949813898,0.982500639,1.016552242,1.062144163,1.110211458,1.150092802,1.166867399,1.199411009,1.230831819,1.244937182,1.234880285,1.237250128,1.199085845,1.198682522,1.146793988,1.141478236,1.09140053,1.06288403,1.018763019,1.005857901,1.174922579,1.12409075,1.055608985,1.034403215,0.911577353,0.851566308,0.721370057,0.567845732,0.419679306,0.21716454
0.036318324,0.033723298,0.03275838,0.035679559,0.032796729,0.036596403,0.040610067,0.0412651,0.037506239,0.036621208,0.040250494,0.041931026,0.040703262,0.0404685,0.041122208,0.04096138,0.040506119,0.040618189,0.040989697,0.040588941,0.039538909,0.039690201,0.040454447,0.037305911,0.037443628,0.04213213,0.042817784,0.03637449,0.042136344,0.041413098,0.043407014,0.042010444,0.039159586,0.046297768,0.040228264,0.043474592,0.042816334,0.042732374,0.043036671,0.043376044,0.044235847,0.044580559,0.044897496,0.047928132,0.050821651,0.052242317,0.058712019,0.064249199,0.072069,0.081021208,0.087537725,0.102903477,0.110832413,0.124035004,0.136068054,0.148403936,0.160729791,0.173083192,0.185413749,0.197423132,0.208849181,0.21941989,0.228885869,0.23724523,0.244359821,0.24981167,0.25359905,0.25630598,0.257775648,0.256638136,0.256150387,0.253768829,0.250379479,0.24637268,0.24153532,0.235502559,0.228887902,0.224047231,0.214042223,0.211719485,0.203434481,0.198900456,0.194072189,0.192214871,0.189160641,0.189751935,0.191870235,0.193730424,0.200599812,0.208205692,0.219146094,0.233443772,0.251168888,0.27125379,0.294221467,0.323449569,0.35753193,0.386915706,0.42948019,0.468891138,0.512592473,0.557866411,0.604452102,0.652049307,0.696230365,0.749420694,0.794307899,0.842505144,0.885951534,0.92504279,0.958411233,0.986190626,1.018172031,1.04554167,1.054369156,1.068111732,1.080560692,1.083304714,1.089596663,1.091181387,1.093410785,1.093753104,1.093170896,1.094400353,1.098223955,1.102602564,1.112828598,1.130500699,1.145024329,1.171767865,1.186811241,1.222135966,1.231635529,1.27230923,1.291448463,1.304101744,1.309833576,1.30755779,1.286773287,1.291034687,1.258544741,1.233171833,1.208724528,1.195319124,1.156081892,1.12316326,1.081313182,1.06027522,1.031669283,1.002674764,1.184385493,1.14832817,1.059924241,1.00403771,0.878784333,0.848014286,0.725652434,0.587541539,0.468510207,0.20363079
0.038654605,0.039276639,0.040115293,0.041103973,0.038990436,0.039367643,0.041326317,0.041404427,0.039772463,0.042032246,0.03962159,0.041434228,0.04276452,0.039242629,0.041912979,0.040833826,0.040952663,0.040767666,0.040552877,0.041032613,0.041824562,0.040639112,0.038489069,0.042127921,0.040131263,0.041604521,0.041172182,0.040948059,0.041083886,0.041854982,0.042941185,0.042102285,0.040251874,0.044278432,0.04163139,0.04280485,0.04208413,0.041355523,0.045260997,0.038122142,0.049478419,0.040936757,0.041943469,0.050095015,0.051991221,0.050862899,0.061837871,0.067936,0.07839559,0.087916619,0.097615025,0.114480333,0.1262161,0.141849321,0.15620601,0.173604635,0.191440628,0.198500498,0.220031039,0.233276912,0.25128555,0.257681458,0.274674883,0.283169713,0.292054283,0.298935064,0.303907554,0.306795642,0.307794393,0.307689875,0.306591116,0.303342687,0.298484337,0.295340446,0.287424973,0.280804846,0.272904356,0.264635574,0.256286072,0.248396578,0.241240005,0.234658515,0.225747863,0.22714491,0.220649557,0.222432218,0.222178793,0.228691324,0.233311397,0.244429611,0.258643488,0.273613499,0.296556402,0.321458373,0.351635045,0.386705431,0.426087796,0.467256668,0.514324837,0.562200082,0.613591925,0.671356669,0.729643632,0.779698295,0.839319783,0.89343671,0.950088283,1.001398728,1.045545656,1.096520879,1.133287453,1.165748701,1.188442208,1.220733933,1.233667114,1.246959858,1.250959187,1.265271413,1.261238309,1.263478518,1.259990185,1.263471555,1.259003442,1.26064015,1.261681275,1.261529017,1.263598502,1.273738958,1.292262128,1.301890802,1.310561017,1.322817773,1.335783989,1.356210802,1.375042213,1.373819094,1.350262658,1.339233475,1.341503668,1.301631484,1.259932552,1.252885318,1.210768076,1.202702497,1.169888932,1.11901052,1.097252697,1.055811191,1.022075588,0.994850593,1.189410434,1.145624912,1.085502319,0.982356797,0.896651771,0.875104143,0.724318496,0.602134005,0.439526117,0.24575488
0.042247313,0.041169331,0.039247181,0.04254533,0.039404794,0.04021836,0.039930524,0.03981087,0.039773642,0.040162925,0.040736634,0.040255297,0.039096065,0.04046829,0.04304149,0.037700018,0.039721265,0.040801077,0.038853612,0.039609587,0.039569248,0.039896274,0.040011469,0.038475608,0.03947964,0.043929367,0.040788257,0.041890014,0.043439297,0.043158245,0.04522862,0.04422618,0.042648334,0.045885917,0.045479288,0.042898689,0.04552072,0.044323231,0.044161455,0.045065653,0.046793199,0.046030154,0.047483755,0.051291244,0.058109632,0.058021196,0.067029016,0.078413293,0.086471221,0.100501098,0.114685811,0.130740075,0.14794824,0.165895701,0.18418953,0.202633724,0.220697005,0.240815816,0.26162584,0.27709786,0.300570194,0.307885617,0.328472594,0.339507546,0.348408769,0.360778344,0.362433947,0.36600133,0.366995021,0.367870593,0.364910607,0.364312149,0.355448978,0.35109453,0.342627351,0.335400502,0.325351111,0.315465884,0.305298224,0.295565395,0.286715117,0.278332717,0.269639119,0.26920993,0.259873701,0.26542779,0.263118898,0.269978824,0.278943663,0.289265201,0.306952139,0.327561056,0.353872034,0.384814136,0.420952189,0.464376814,0.513616572,0.561160899,0.621520979,0.678410889,0.744187551,0.809711237,0.874279297,0.937948598,1.002568233,1.066422648,1.129422942,1.185420227,1.227927253,1.285925063,1.309517884,1.340047813,1.361051019,1.385189639,1.398779265,1.405788022,1.407044104,1.416367527,1.409580093,1.411628305,1.408913786,1.396950366,1.398045965,1.40873453,1.400429818,1.406822235,1.410893768,1.384498522,1.400358132,1.399159461,1.408195041,1.408338071,1.388773189,1.403888433,1.391453719,1.402093745,1.364878545,1.354674768,1.3269658,1.299800988,1.272115812,1.246702124,1.211380991,1.19722096,1.17957721,1.145385369,1.096094336,1.0497724,1.021059657,0.997309689,1.175078924,1.122323714,1.07153115,1.020663587,0.889070844,0.866587348,0.712331278,0.558807141,0.444039667,0.231300083
0.038827498,0.039175564,0.03886801,0.039374553,0.04049467,0.040343313,0.042941577,0.042372238,0.041596121,0.041352443,0.04265855,0.042740261,0.041593653,0.042393046,0.044060504,0.039793263,0.042850032,0.042105434,0.043167638,0.044041567,0.044339565,0.043460766,0.041672538,0.041187219,0.042822575,0.04452793,0.044346107,0.039545056,0.04328512,0.043022014,0.043936619,0.043412334,0.042217751,0.046093358,0.044207832,0.04390047,0.044615001,0.044962811,0.046395591,0.046681314,0.050248911,0.047258922,0.047826007,0.050986692,0.059977411,0.064326783,0.070893159,0.083964219,0.095351887,0.112881031,0.128568205,0.148638355,0.168726098,0.190410654,0.212345525,0.234572203,0.256829548,0.27926349,0.301797395,0.323761679,0.344505782,0.363284893,0.379661424,0.394239733,0.407033634,0.416870569,0.42341243,0.427191552,0.428433908,0.427576972,0.424882865,0.419587281,0.412649131,0.408139391,0.395335037,0.385304818,0.373965609,0.361753051,0.349206184,0.338324452,0.326689791,0.317350663,0.309581567,0.30380954,0.300437772,0.300422415,0.302974016,0.308383024,0.317078869,0.332285579,0.35346155,0.373626005,0.407452908,0.442964132,0.486576917,0.536313599,0.591966547,0.652998725,0.718125364,0.786038844,0.857001526,0.930961905,1.00461975,1.076262923,1.143321795,1.208105796,1.26384861,1.319761487,1.371329123,1.408056977,1.441725116,1.463160681,1.479914382,1.492025081,1.501414205,1.496800756,1.504195264,1.504566891,1.506499287,1.498388848,1.477818273,1.471674755,1.481411863,1.476893374,1.477147257,1.477172379,1.46080268,1.46960079,1.447883407,1.448978984,1.451826049,1.448886911,1.425834999,1.42773571,1.416829796,1.399711993,1.38051112,1.364652407,1.322600729,1.297643896,1.245424496,1.239843086,1.204475394,1.19283728,1.170401243,1.135587679,1.089282796,1.057997051,1.03713074,0.993592598,1.217570662,1.109292351,1.044831432,1.023888967,0.86083748,0.870920849,0.709214592,0.583036622,0.46460584,0.229426191
0.038150326,0.039337641,0.037399892,0.039438362,0.041654927,0.035080334,0.042626408,0.039869308,0.037884939,0.042895576,0.039425598,0.040219227,0.039012192,0.040310589,0.043016508,0.040235061,0.043890469,0.042001977,0.040376057,0.040618198,0.043429317,0.044519803,0.042956898,0.04256163,0.043851867,0.044394152,0.044211973,0.044481759,0.044978593,0.045143067,0.045263234,0.046186583,0.043987208,0.047364352,0.044988002,0.046698864,0.045112469,0.046099533,0.047216233,0.0435351,0.052421546,0.045192903,0.050674553,0.056102705,0.060881047,0.06685893,0.077002455,0.091803999,0.106892555,0.12458305,0.142871938,0.169298305,0.189821135,0.216448916,0.24252292,0.267771953,0.292196922,0.319661047,0.348414652,0.366978306,0.395768437,0.41564645,0.435209368,0.451942816,0.46599168,0.47699139,0.48464673,0.488426901,0.489566416,0.488983536,0.485216494,0.479980395,0.472468714,0.463591628,0.453074277,0.439461687,0.426647976,0.413095752,0.398564796,0.385453034,0.373094552,0.361205396,0.352764981,0.346123987,0.342709338,0.342266382,0.345199398,0.352646228,0.363884574,0.380963556,0.403818833,0.432224341,0.467036821,0.511277275,0.558343573,0.618443537,0.679904235,0.749323397,0.822152825,0.8989617,0.978605209,1.0589964,1.137375306,1.209379974,1.275385047,1.345171867,1.39138061,1.442973177,1.473844352,1.509399551,1.533226179,1.546876891,1.569681141,1.565938973,1.581676502,1.569709368,1.580490398,1.563831496,1.557669827,1.55453719,1.547928653,1.531287918,1.527430953,1.520998302,1.523847564,1.521517021,1.509581126,1.492426951,1.490360313,1.475146227,1.459907509,1.466042347,1.441958236,1.437033597,1.421941009,1.398808203,1.370221354,1.365395261,1.334068212,1.305497466,1.248916148,1.238363421,1.204256047,1.197956986,1.170417212,1.125840984,1.08781472,1.044930434,1.019660495,1.002287735,1.220781114,1.155931506,1.053311174,1.005402319,0.894817389,0.864521833,0.698424726,0.553988046,0.448025224,0.233643963
0.041144354,0.044977562,0.041367539,0.041465236,0.041086496,0.043551442,0.047875485,0.047503405,0.042072868,0.042660263,0.042825393,0.04545644,0.045031487,0.040602074,0.043717967,0.042350206,0.042144384,0.042491587,0.043310127,0.044011726,0.044232391,0.043721733,0.042528209,0.041619706,0.04210965,0.04500011,0.043212768,0.044349298,0.045619846,0.044926981,0.042867018,0.043700579,0.0435649,0.050414492,0.044078549,0.046071252,0.046873306,0.047346211,0.046391666,0.04709333,0.052139479,0.048493208,0.050871112,0.060514441,0.062856654,0.071708203,0.084228251,0.098391478,0.11626953,0.137369756,0.161386103,0.187351464,0.214539634,0.24414258,0.271453373,0.301782204,0.333068077,0.362595198,0.390148502,0.420108727,0.450465172,0.469444177,0.495479256,0.513124228,0.530366171,0.542802954,0.550509614,0.555769265,0.558604331,0.556111478,0.55005842,0.549061699,0.537215599,0.527997379,0.514729537,0.501026635,0.486896451,0.469951155,0.451973015,0.441359555,0.423237664,0.411548499,0.400424642,0.393219282,0.388598212,0.387874355,0.390954699,0.400004861,0.412349348,0.430736027,0.454539267,0.485675276,0.525450863,0.574732544,0.633823698,0.701418028,0.774960775,0.850501627,0.929182168,1.008717831,1.093572979,1.19053018,1.260556595,1.330051738,1.385037486,1.4434954,1.478409105,1.529190036,1.548255415,1.569824145,1.582666117,1.596591487,1.599147976,1.60258992,1.60110076,1.598352821,1.593530967,1.590224144,1.588339677,1.572312349,1.561703229,1.54593893,1.53844992,1.541044604,1.533956916,1.525168286,1.510388862,1.51945121,1.507996414,1.485941809,1.479833077,1.453572676,1.431397947,1.422391098,1.42523085,1.406015605,1.358324802,1.346480636,1.315654973,1.310163871,1.253551758,1.240979457,1.205446311,1.188183533,1.161934183,1.134751096,1.100212685,1.035294366,1.025387343,0.987318305,1.217298276,1.089147675,1.08653295,1.033107973,0.9021314,0.853459383,0.709500011,0.559604115,0.441832777,0.216516259
0.038769169,0.040783923,0.038566843,0.03933038,0.039578532,0.038092857,0.038880733,0.038366981,0.03836254,0.038414838,0.038575947,0.038795103,0.038979518,0.038981544,0.038744163,0.038420065,0.03824607,0.038598284,0.039581107,0.04061739,0.041028001,0.040003081,0.037912428,0.03778202,0.040297817,0.04154567,0.039786013,0.035962123,0.040548828,0.040441357,0.039285569,0.038176947,0.038108771,0.041341235,0.041254526,0.042805462,0.042203689,0.040786777,0.04287366,0.044521496,0.046448516,0.045920585,0.048281668,0.055936243,0.065343383,0.069170248,0.088599831,0.104374237,0.126295857,0.151334537,0.179310665,0.209976168,0.242910588,0.277642194,0.313388403,0.348597494,0.383179435,0.419750091,0.45704994,0.487011829,0.523070626,0.551531398,0.578432,0.601327071,0.620357274,0.634876613,0.646274708,0.650199891,0.652897232,0.650905248,0.646879974,0.639068376,0.628021448,0.616854945,0.604302079,0.582169934,0.566284214,0.548376978,0.527205753,0.509511595,0.492275764,0.47599955,0.462032143,0.45523884,0.448571556,0.448059416,0.450765682,0.462334608,0.475957734,0.499331671,0.530174907,0.569266401,0.61670427,0.672931935,0.738027248,0.812137967,0.894198213,0.980811548,1.072008477,1.160411742,1.245760078,1.332517277,1.39901257,1.462929229,1.514433387,1.550852008,1.561885553,1.604668858,1.608089736,1.608205209,1.622688541,1.625423699,1.63258628,1.627462452,1.623602561,1.614009534,1.607887744,1.603763604,1.591219604,1.583732389,1.569170792,1.568859344,1.558611428,1.54526795,1.52699357,1.542656896,1.516658917,1.518161315,1.4996338,1.490097494,1.482122754,1.463757601,1.441108961,1.433695407,1.41337419,1.401682946,1.381415506,1.351238797,1.327620809,1.28356934,1.271770533,1.232935075,1.216386883,1.193129769,1.185381451,1.101287434,1.103097903,1.055640919,1.023562096,0.982621252,1.151139019,1.151665256,1.065124408,0.986328548,0.940221906,0.841630814,0.70698634,0.597676492,0.433060437,0.214654924
